id,activity_type,distance,duration,calories,hr_avg,hr_max,hr_min,altitude_avg,altitude_max,altitude_min,ascent,descent,steps,num_hills,avg_altitude,avg_ascent,distance_hills,hills_share
1681,Biking,109540.34,14501.0,1937,127.67659927579965,166.0,86.0,379.250530613566,634.4000244140625,282.20001220703125,1009.0006103515624,976.4006042480468,18097.0,11,392.2818201238459,49.90909090909091,0.0892024845595481,0.0008143345598484
1683,Biking,27367.84,2917.0,482,139.49796913078796,186.0,86.0,442.2888898987701,515.0,384.3999938964844,202.0,204.20001220703125,4578.0,4,452.4249954223633,27.29999542236328,0.0411627403490479,0.0015040551373088
1685,Biking,4120.34,1948.0,125,106.6472148541114,159.0,71.0,1.7740052925813103,25.0,-4.0,67.59999985992908,68.7999999076128,1274.0,2,-0.800000011920929,0.0,0.0320978782483012,0.007790104274963
1696,Biking,44851.35,8941.0,862,123.5042071197411,183.0,73.0,421.2829732442817,637.2000122070312,355.6000061035156,672.6000366210938,671.800048828125,7583.0,9,434.7999979654948,37.04444715711806,0.0322342638413014,0.0007186910503541
1697,Biking,20937.66,4772.0,1472,173.25371883511417,181.0,149.0,719.0752568975225,752.4000244140625,684.5999755859375,855.9999389648438,850.7999267578125,4822.0,18,721.7000037299263,10.188890245225696,0.1464613228715011,0.0069951142043333
1698,Biking,28439.06,4487.0,598,141.62985074626866,176.0,85.0,519.3647096346069,712.7999877929688,405.7999877929688,452.0001220703125,529.2001037597656,4658.0,6,529.7666651407877,44.49999491373698,0.0498042159318063,0.0017512609745823
1701,Biking,76653.0,10007.0,1359,128.26651457015453,170.0,80.0,401.9645392971447,585.7999877929688,283.6000061035156,1220.6005249023438,1208.000518798828,11109.0,21,409.4047597249349,26.676189604259672,0.1427441074159955,0.0018622116214107
1702,Biking,72703.14,11411.0,943,113.04945170814004,162.0,66.0,431.8105584125637,586.0,322.0,878.8001403808594,874.2001342773438,12297.0,13,445.23846318171576,34.03076876126803,0.1079679796476987,0.0014850524977009
1703,Biking,32328.79,4195.0,776,129.29553857530195,173.0,76.0,426.4367757923709,525.5999755859375,383.0,682.4000244140625,541.7999877929688,5377.0,15,424.4199991861979,15.413336181640624,0.100945548745226,0.0031224660355437
1704,Biking,60896.5,8027.0,819,119.03537618335824,164.0,77.0,308.7691411992637,426.2000122070313,232.0,401.20045471191406,398.20045471191406,12109.0,8,335.3625011444092,23.69999885559082,0.0609862086839937,0.0010014731336611
1706,Biking,73263.66,10054.0,1263,130.6736523929471,180.0,81.0,38.071113342731365,225.3999938964844,-3.0,1680.4000277668238,1679.6000266224146,13035.0,35,38.83999973876136,13.337143078872137,0.1590068427826031,0.0021703371464461
