id,activity_type,distance,duration,calories,hr_avg,hr_max,hr_min,altitude_avg,altitude_max,altitude_min,ascent,descent,steps,num_hills,avg_altitude,avg_ascent,distance_hills,hills_share,number_of_intervalsPower,min_durationPower,max_durationPower,avg_durationPower,min_distancePower,max_distancePower,avg_distancePower,number_of_intervalsHeart,min_duration_intervalHeart,max_duration_intervalHeart,avg_duration_intervalHeart,min_distance_intervalHeart,max_distance_intervalHeart,avg_distance_intervalHeart,min_heartrate_intervalHeart,max_heartrate_intervalHeart,avg_heartrate_intervalHeart,caloriesNormalized
1730,Running,10919.13,3000.0,674,129.37693389592124,142,53,362.0399437755472,365.3999938964844,351.79998779296875,66.20013427734375,52.600128173828125,,2,359.0999984741211,6.8000030517578125,0.0125408051190653,0.0011485168799222,17,0.0,147.0,68.6470588235294,0.0,515.3900146484375,250.9334607965806,2,601.0,1247.0,924.0,2209.669921875,4519.1798095703125,3364.424865722656,131.8943661971831,135.63888888888889,133.766627543036,0.2851063829787234
1732,Running,4754.16,1404.0,374,133.55494505494505,144,98,372.4489011659727,379.3999938964844,368.3999938964844,41.60003662109375,37.200042724609375,,2,370.5999984741211,2.1999969482421875,0.0061526412878455,0.0012941594914444,8,0.0,111.0,58.25,0.0,392.530029296875,193.6912676244974,2,9.0,894.0,451.5,20.849609375,3087.35986328125,1554.104736328125,134.33333333333334,137.3423423423423,135.83783783783784,0.1574468085106383
1735,Running,18374.870000000003,5390.0,1118,144.3967302452316,180,67,730.3047403527866,749.4000244140625,699.4000244140625,182.79986572265625,178.79986572265625,,5,730.8800048828125,8.92000732421875,0.0348062062775853,0.0018942287089696,17,0.0,395.0,167.8235294117647,0.0,1152.4599609375,590.7980777516085,6,0.0,1968.0,556.0,0.0,7308.2900390625,2226.635131835937,145.0,163.9047619047619,155.90247454440112,0.47404255319148936
1737,Running,8304.33,2531.0,504,135.54535637149027,164,101,72.53110148221833,101.8000030517578,41.79999923706055,230.39998626708984,199.79998779296875,,6,70.24999936421712,10.033332824707031,0.0506830866600022,0.0061032120183087,14,0.0,175.0,74.71428571428571,0.0,621.4501953125,266.66925621032715,8,48.0,199.0,127.75,117.88037109375,669.920166015625,452.2275695800781,139.42105263157896,155.70491803278688,147.36021692534837,0.2127659574468085
1738,Running,20276.51,5461.0,1314,138.7518337408313,151,67,494.7594131992032,503.0,487.0,232.00018310546875,228.2001953125,,7,495.7857099260603,1.5428597586495536,0.024993647528462,0.0012326405051195,32,6.0,302.0,92.65625,23.2109375,1181.859375,345.684834048152,2,427.0,4199.0,2313.0,1607.640625,15895.759521484377,8751.700073242188,141.88287560581583,144.51968503937007,143.20128032259294,0.5574468085106383
1741,Running,10843.84,3021.0,766,141.42705882352942,188,72,352.807529260972,365.7999877929688,339.3999938964844,136.79998779296875,131.79998779296875,,4,354.12499237060547,5.75,0.0056216175483205,0.0005184157593915,12,0.0,220.0,89.5,0.0,737.530029296875,304.7725646992524,4,42.0,2005.0,629.25,155.490234375,7406.6005859375,2276.1476843357086,140.40441176470588,160.17241379310346,146.95989266396214,0.3242553191489362
1742,Running,8455.74,2412.0,556,125.64465408805032,134,85,12.84433959827483,25.399999618530277,3.200000047683716,71.00000381469727,71.00000381469727,,3,12.933333079020182,2.5333334604899087,0.0085695475952256,0.0010134592117574,13,0.0,322.0,100.3846153846154,0.0,1146.39990234375,348.2046461838942,2,38.0,1884.0,961.0,122.0498046875,6591.08984375,3356.56982421875,127.42857142857144,127.56756756756756,127.4980694980695,0.2348936170212766
1743,Running,9957.999999999998,2847.0,740,148.8390052356021,188,122,233.8225128613217,242.6000061035156,225.8000030517578,136.800048828125,136.0000457763672,,5,234.55999908447265,1.6800018310546876,0.0604916474989386,0.0060746783991703,18,0.0,243.0,95.66666666666669,0.0,820.7398681640625,333.04937744140625,2,33.0,2754.0,1393.5,109.19921875,9651.64035153389,4880.419785141945,148.827868852459,150.55555555555554,149.69171220400727,0.3131914893617021
1744,Running,3234.65,993.0,219,134.73214285714286,161,98,306.4625004359654,307.79998779296875,303.79998779296875,21.60018920898437,17.8001708984375,,1,305.6999969482422,3.800018310546875,0.0025334990010244,0.0007832374448624,5,0.0,272.0,146.6,0.0,1004.0600244998932,560.4080009937286,2,133.0,195.0,164.0,492.47998046875,750.52001953125,621.5,131.36363636363637,141.2340425531915,136.29883945841394,0.09148936170212765
1746,Running,14795.02,5458.0,1053,151.20892626131953,205,88,324.76946999770706,345.20001220703125,312.3999938964844,192.59963989257807,189.39962768554688,,6,324.5,3.5666656494140625,0.0601031879238515,0.0040623931514693,21,0.0,361.0,124.52380952380952,0.0,1206.23046875,434.255255199614,5,176.0,1730.0,674.4,566.859375,6272.97021484375,2371.0218994140623,144.5734265734266,181.9855072463768,162.0678136503168,0.44638297872340427
1747,Running,23769.2,6206.0,1426,150.67990226023213,167,93,294.95675017881774,300.20001220703125,283.20001220703125,139.40023803710938,125.40023803710938,,5,294.6,3.120001220703125,0.0246613768691115,0.0010375349977749,27,5.0,705.0,173.62962962962962,17.94921875,2574.18994140625,688.1828397115072,4,56.0,2880.0,1177.75,215.349609375,11092.259765625,4658.832336425781,151.17622377622376,161.49576271186442,154.66569222759546,0.6051063829787234
1748,Running,8635.220000000001,2407.0,636,151.87935323383084,192,116,286.6300994341646,297.20001220703125,282.20001220703125,131.99996948242188,141.5999755859375,,6,288.7333348592122,0.4666697184244792,0.0588431930721206,0.006814324715771,14,1.0,318.0,116.5,3.1396484375,1206.8299560546875,423.8228277478899,5,1.0,481.0,237.0,4.060546875,2069.760070800781,974.7201560020446,144.9,169.46969696969697,159.11142907189148,0.26893617021276595
1749,Running,22954.67,6105.0,1684,141.6941520467836,158,71,349.0102926153885,364.0,334.6000061035156,261.19970703125,253.5997009277344,,8,348.8500003814697,3.200000762939453,0.0310427295576601,0.0013523491976865,30,0.0,286.0,85.73333333333333,0.0,1031.60009765625,315.85035603841146,3,5.0,3546.0,1704.0,19.068359375,13436.2197265625,6523.895833333333,142.0,145.54525386313466,143.6152521252325,0.7148936170212766
1752,Running,19451.82,5555.0,1220,130.87844190732034,157,90,43.79180658884381,128.8000030517578,-8.800000190734863,202.4000408798456,206.0000407844782,,4,34.35000056028366,27.80000078678131,0.0234352085500858,0.0012047823057218,11,0.0,1229.0,261.1818181818182,0.0,4130.18017578125,875.5171391313726,3,252.0,3776.0,1593.0,963.69921875,12990.899780273438,5691.8829345703125,129.16986855409505,148.1764705882353,136.33303897336938,0.5174468085106383
1754,Running,12212.95,3961.0,885,140.57677419354837,174,82,24.072387120646816,60.59999847412109,16.600000381469727,244.99999237060547,263.5999946594238,,8,24.237500190734863,0.9499998092651368,0.0414818952258982,0.0033965499920902,16,2.0,315.0,102.9375,4.939453125,1336.599609375,406.9837138801813,19,30.0,350.0,99.73684210526316,62.97998046875,1408.7705078125,346.4846962376645,139.53846153846155,161.22302158273382,151.41318404192327,0.3748936170212766
1755,Running,25230.56,9262.0,1747,142.6017727128838,168,85,942.0365937931246,1123.800048828125,848.7999877929688,647.7996826171875,647.5996704101562,,10,911.2100006103516,27.839996337890625,0.0655360103095876,0.0025974853633683,28,4.0,843.0,184.89285714285717,9.849609375,1568.18017578125,472.3448791503906,10,35.0,2810.0,550.7,93.21875,6469.72998046875,1569.1046997070312,144.07692307692307,156.21125461254613,150.4545974268126,0.7417021276595744
1756,Running,4359.709999999999,1223.0,260,134.25766871165644,161,82,291.586504228276,293.6000061035156,270.0,45.59991455078125,23.39990234375,,1,281.1000061035156,22.20001220703125,0.0031095550358125,0.0007132481371037,7,4.0,297.0,76.85714285714286,13.14990234375,1220.739990234375,295.7400338309152,2,44.0,693.0,368.5,152.510009765625,2644.780029296875,1398.64501953125,137.8181818181818,144.2722222222222,141.045202020202,0.10893617021276596
1757,Running,24241.69,7490.0,1513,130.37964176496286,149,66,311.96321514591267,420.7999877929688,261.6000061035156,344.5995788574219,334.39959716796875,,6,312.1833318074544,21.866663614908852,0.0267092765703308,0.0011017910290219,22,0.0,372.0,105.6818181818182,0.0,958.8505859375,324.3849202936346,4,11.0,3804.0,1344.5,42.138671875,12408.879516601562,4580.054351806641,132.13793103448276,138.47286821705427,134.469219695457,0.642127659574468
1760,Running,7755.84,1802.0,575,152.92047377326566,166,124,275.87478854571503,286.3999938964844,269.0,108.19989013671876,94.39990234375,,4,277.0250015258789,3.4499969482421875,0.0295195947407688,0.0038061118770847,7,0.0,789.0,203.0,0.0,3361.67041015625,871.0172192709787,2,134.0,1109.0,621.5,562.08984375,4801.240112304688,2681.664978027344,152.76149425287358,156.4418604651163,154.60167735899495,0.24297872340425533
1764,Running,13451.77,3636.0,958,141.17724288840262,164,93,289.39802985326986,303.20001220703125,283.6000061035156,106.19976806640624,118.19976806640624,,5,289.9200073242188,1.2,0.0672492746113141,0.0049992881688665,18,11.0,289.0,124.0,35.140625,1107.81982421875,471.0944620768229,2,432.0,2682.0,1557.0,1645.0302734375,9951.260375976562,5798.145324707031,142.73163418290855,152.18965517241378,147.46064467766115,0.40595744680851065
1767,Running,25612.620000000003,6606.0,1438,143.8181818181818,160,103,143.28062773370124,149.60000610351562,138.8000030517578,222.59994506835935,217.3999481201172,,7,142.68571145193917,2.0,0.0650099704032028,0.0025382007152412,28,0.0,194.0,130.82142857142858,0.0,738.8095703125,495.1604652404785,2,410.0,5655.0,3032.5,1624.78125,21977.11962890625,11800.950439453123,144.47438330170775,146.57522123893804,145.5248022703229,0.6102127659574468
1779,Running,1776.85,593.0,146,123.27397260273972,158,112,275.4095881213881,278.20001220703125,271.0,25.60009765625,29.40008544921875,,1,273.1000061035156,0.0,0.0059898698975378,0.0033710610898713,2,0.0,45.0,22.5,0.0,117.32999658584596,58.664998292922974,1,79.0,79.0,79.0,195.3700017929077,195.3700017929077,195.3700017929077,139.10344827586206,139.10344827586206,139.10344827586206,0.06042553191489362
1780,Running,10594.35,3001.0,594,121.54433497536944,142,67,340.93078850055565,354.0,327.3999938964844,120.80007934570312,116.60006713867188,,4,338.0749969482422,6.150001525878906,0.017644410248285,0.0016654547233464,16,0.0,169.0,68.0625,0.0,575.06982421875,224.79815834760663,2,471.0,2072.0,1271.5,1744.81982421875,7251.760070800781,4498.289947509766,121.80470162748644,129.26666666666668,125.53568414707657,0.251063829787234
1781,Running,16928.11,4914.0,1174,146.69605568445476,174,76,313.9998842137596,352.79998779296875,291.20001220703125,278.4000549316406,273.2000427246094,,8,312.99999618530273,6.650005340576172,0.0473871377267662,0.0027993165053137,18,0.0,410.0,129.16666666666666,0.0,1798.5703125,508.84390936957465,13,8.0,1057.0,215.23076923076923,29.75,4194.0703125,803.4945913461538,147.25,165.5,155.39458449939227,0.4978723404255319
1786,Running,7812.02,1801.0,564,152.9703947368421,163,142,276.2309206912392,282.6000061035156,267.3999938964844,67.79998779296875,70.0,,3,276.3666687011719,0.0,0.0521970309516428,0.006681630481187,8,0.0,503.0,172.625,0.0,2094.8299560546875,742.5500079393387,2,0.0,1232.0,616.0,0.0,5296.739929199219,2648.3699645996094,153.0,153.00492610837438,153.0024630541872,0.23829787234042554
1788,Running,17083.17,4534.0,1018,134.570943075616,158,88,287.8900597117772,295.3999938964844,280.0,130.20010375976562,133.0001220703125,,5,287.9999969482422,1.439996337890625,0.0408130751120584,0.0023890808972841,23,8.0,340.0,87.30434782608695,29.51953125,1319.6806640625,335.0582319757213,2,762.0,2927.0,1844.5,3157.25,10832.509765625,6994.8798828125,133.34013605442178,146.07296137339057,139.70654871390616,0.43148936170212765
1793,Running,19171.54,6061.0,1136,152.9764423076923,188,104,610.327595431988,628.4000244140625,590.2000122070312,187.0009765625,204.0009765625,,7,606.1571393694196,2.628566196986607,0.0971543472597972,0.00506763396471,19,0.0,461.0,188.3684210526316,0.0,1486.97998046875,668.5057754516602,6,8.0,1061.0,604.3333333333334,25.908203125,4028.4404296875,2400.654500325521,155.28,167.07822410147992,159.6069719529098,0.4817021276595745
1794,Running,30558.48,7977.0,1874,139.75374531835206,154,83,288.5477525803927,298.3999938964844,198.1999969482422,292.0001678466797,192.60015869140625,,6,280.1833305358887,17.866671244303387,0.0267327589518192,0.0008748065660274,46,0.0,339.0,114.04347826086956,0.0,1332.029296875,446.2820993817371,3,601.0,5579.0,2270.0,2366.541015625,22097.46008300781,8978.030314127604,141.19010416666666,145.89506172839506,143.3226273148148,0.7957446808510639
1797,Running,13870.81,4442.0,910,140.38516918646508,159,113,338.9802735385661,408.6000061035156,305.79998779296875,237.79983520507807,257.7998352050781,,6,352.2999979654948,13.700002034505207,0.0259808316501994,0.001873058000953,16,0.0,399.0,89.4375,0.0,902.4697265625,265.22377836704254,3,97.0,3203.0,1139.0,363.1298828125,10546.989868164062,3776.759643554688,138.21212121212122,147.45238095238096,142.94606729003195,0.38553191489361704
1798,Running,13882.98,3819.0,1026,146.4617737003058,169,68,245.67074379643896,248.8000030517578,242.8000030517578,75.39996337890625,76.79995727539062,,3,245.43333435058597,0.3999989827473958,0.0144662343603295,0.0010420121876088,16,0.0,628.0,167.9375,0.0,2578.19970703125,644.3531066775322,2,658.0,752.0,705.0,2726.4296875,3038.14990234375,2882.289794921875,158.46288209606988,161.25114155251143,159.85701182429065,0.4348936170212766
1801,Running,10016.320000000002,2871.0,695,152.909900990099,174,90,42.04653478565783,52.59999847412109,39.59999847412109,83.80000686645508,88.80000686645508,,3,42.833333333333336,0.4666659037272135,0.0048738691249524,0.0004865927930569,10,0.0,673.0,198.5,0.0,2728.249938964844,818.3609573364258,8,158.0,214.0,189.875,713.6299438476562,940.5400390625,845.3049240112305,159.0,166.87234042553192,163.28526731014398,0.29404255319148936
1802,Running,10743.13,3108.0,856,134.02960969044415,147,72,63.08156112321774,66.4000015258789,53.0,77.39998626708984,68.39998626708984,,3,61.300000508626304,3.400000254313151,0.0172084623143076,0.0016018108609229,18,0.0,232.0,81.88888888888889,0.0,664.8399887084961,284.53608322143555,2,529.0,687.0,608.0,1923.860107421875,2493.31005859375,2208.5850830078125,137.336,140.69325153374234,139.01462576687118,0.3625531914893617
1803,Running,8799.18,2402.0,662,138.13628899835797,156,75,289.01839027342146,292.6000061035156,281.20001220703125,52.40008544921875,45.200103759765625,,3,284.6666717529297,2.7333272298177085,0.0146826667133522,0.0016686403407308,11,0.0,330.0,143.9090909090909,0.0,1194.0399169921875,527.5181496360085,2,77.0,1975.0,1026.0,288.47021484375,7267.740203857422,3778.105209350586,140.334008097166,140.8,140.567004048583,0.28
1812,Running,21261.06,5720.0,1154,142.54741000877962,172,77,969.599386078911,1127.4000244140625,856.0,539.2005004882812,538.6004638671875,,9,959.522226969401,29.31111653645833,0.0534532215871181,0.0025141371872859,20,4.0,1292.0,170.85,9.701171875,4235.14990234375,615.8880920410156,9,26.0,1926.0,342.6666666666667,157.0703125,6423.26025390625,1240.7954915364585,145.04166666666666,161.3385731559855,149.600155893481,0.48936170212765956
1815,Running,18716.24,5691.0,1295,141.11815561959654,158,83,368.8305473950594,454.3999938964844,270.79998779296875,445.79974365234375,446.3997497558594,,8,374.8874950408936,23.049999237060547,0.0491892229888152,0.0026281573109136,24,0.0,462.0,115.54166666666669,0.0,1384.4794921875,341.7633738915126,3,116.0,4051.0,1552.3333333333333,425.669921875,13006.310180664062,5101.2570393880205,141.19230769230768,145.4,143.54161106750394,0.5493617021276596
1817,Running,6581.2,1833.0,477,138.13636363636363,157,77,330.5919568255231,349.0,321.3999938964844,81.19989013671875,79.99990844726562,,3,327.000005086263,4.199991861979167,0.0166227837311528,0.0025257982937994,9,0.0,157.0,67.55555555555556,0.0,504.130126953125,231.5033433702257,2,242.0,1036.0,639.0,887.23974609375,3682.710205078125,2284.974975585937,141.7846153846154,142.12103746397693,141.95282642429618,0.20127659574468085
1823,Running,10378.86,3068.0,576,128.22551546391753,147,68,295.765463524258,305.0,290.3999938964844,92.39996337890624,90.39996337890624,,3,297.06667073567706,2.9333292643229165,0.0254731423695522,0.0024543295091707,16,8.0,170.0,76.5625,27.1904296875,626.689453125,250.52625167369845,2,218.0,2385.0,1301.5,803.599609375,8328.129821777344,4565.864715576172,131.16808149405773,134.81666666666666,132.9923740803622,0.24340425531914894
1826,Running,13386.64,3635.0,734,161.05534779356768,223,103,291.34270779161017,297.79998779296875,286.20001220703125,208.60003662109372,203.40005493164065,,7,292.05714416503906,1.4857090541294642,0.0316579195244103,0.0023648891375588,18,0.0,530.0,131.05555555555554,0.0,1837.9296875,487.2477018568251,4,194.0,508.0,373.75,860.470703125,1838.2501220703125,1441.5150451660156,157.62809917355372,176.5943396226415,167.214691793425,0.31063829787234043
1829,Running,11530.74,3551.0,794,135.44174410293067,169,78,41.59871520560439,76.0,33.0,236.79998779296875,260.1999855041504,,8,41.03749966621399,0.7999997138977051,0.0329282063106766,0.0028556889072753,10,0.0,421.0,120.2,0.0,1697.8896484375,477.9870338201523,15,30.0,327.0,125.06666666666666,78.2900390625,1255.939453125,441.220654296875,134.3235294117647,156.3956043956044,145.07005552722163,0.33617021276595743
1832,Running,5765.79,1671.0,409,130.877030162413,143,87,290.9763342200188,297.20001220703125,282.3999938964844,38.39996337890625,43.79995727539063,,2,289.1500015258789,0.5,0.0125204551337054,0.0021715073101353,10,5.0,162.0,87.6,15.25,500.5,313.7770188093185,3,43.0,945.0,420.3333333333333,161.580078125,3445.769989013672,1539.866689046224,132.404,133.94117647058823,133.31597206553857,0.1723404255319149
1835,Running,4163.09,1201.0,302,131.61184210526315,162,114,133.14605210956773,135.1999969482422,130.0,35.799957275390625,31.59996032714844,,2,133.14999771118164,2.0999984741210938,0.0174599007366715,0.0041939762860451,6,1.0,541.0,157.83333333333334,2.26025390625,2013.5900268554688,553.640086889267,2,7.0,616.0,311.5,25.530029296875,2303.4700684547424,1164.5000488758087,132.0,138.9935064935065,135.49675324675326,0.12680851063829787
1836,Running,1335.37,412.0,103,119.41935483870968,132,113,753.5919317430065,760.5999755859375,747.2000122070312,7.40008544921875,16.2000732421875,,1,756.1999816894531,0.0,0.0033735197084653,0.0025262808872936,3,12.0,51.0,36.0,35.64990234375,159.0099983215332,114.05330022176106,2,3.0,319.0,161.0,11.9200439453125,1028.2199609279633,520.0700024366379,117.8762886597938,120.0,118.93814432989691,0.04212765957446808
1838,Running,11623.45,3771.0,649,138.75,178,96,386.3439776845222,391.3999938964844,382.2000122070313,87.99993896484375,80.59991455078125,,3,386.6999918619792,2.4666748046875,0.0311300911713431,0.0026782144003151,14,0.0,799.0,171.57142857142858,0.0,3215.969970703125,593.6235046386719,7,74.0,509.0,256.57142857142856,221.169921875,1616.3603515625,827.3286830357143,137.75862068965515,165.8111111111111,153.65037570378834,0.274468085106383
1839,Running,17383.11,4504.0,1111,134.73099415204678,165,73,15.802339170901488,89.19999694824219,-28.0,224.99998539686203,216.3999850153923,,4,16.174999952316284,30.149999618530277,0.0166190600692944,0.0009560464191559,15,8.0,1048.0,169.86666666666667,32.708984375,3769.3896484375,627.476611328125,2,140.0,3051.0,1595.5,591.330078125,11528.15966796875,6059.744873046875,132.1080760095012,137.45454545454547,134.78131073202331,0.47106382978723405
1842,Running,10610.86,3001.0,655,141.98609179415854,162,80,333.7696809092218,341.0,327.6000061035156,58.400146484375,57.00015258789063,,2,331.8499984741211,3.5,0.0153550544501975,0.0014471074399433,14,0.0,454.0,133.64285714285714,0.0,1619.650146484375,465.92500453335896,2,20.0,2658.0,1339.0,72.8701171875,9436.99969482422,4754.934906005859,142.33333333333334,143.97124600638978,143.15228966986157,0.27702127659574466
1846,Running,4067.93,1286.0,287,115.10619469026548,128,80,104.20766950849234,106.1999969482422,100.0,23.199974060058597,22.399978637695312,,2,100.39999961853027,0.5999984741210938,0.0172859802001175,0.00424933078989,6,0.0,380.0,142.33333333333334,0.0,1186.810052871704,442.17667547861737,2,168.0,817.0,492.5,571.72998046875,2518.809936523437,1545.2699584960938,115.27962085308056,121.41304347826087,118.34633216567072,0.12042553191489362
1847,Running,13527.95,3608.0,924,141.77662037037038,170,77,294.37800894843207,299.0,234.0,120.80014038085938,57.800140380859375,,3,263.43332926432294,21.666666666666668,0.0134925333310802,0.0009973819633484,15,0.0,662.0,171.66666666666666,0.0,2489.06005859375,643.3392901102702,2,6.0,3365.0,1685.5,22.4599609375,12680.590087890623,6351.525024414063,142.0,142.6153846153846,142.30769230769232,0.39148936170212767
1848,Running,13490.800000000005,3636.0,953,145.77038626609442,167,72,54.87660939294381,60.20000076293945,48.59999847412109,70.79999542236328,79.99999618530273,,3,54.33333269755045,0.0,0.0133089866804503,0.0009865231624848,20,0.0,344.0,118.05,0.0,1252.7001953125,441.3340856671333,2,21.0,3112.0,1566.5,77.009765625,11645.389770507812,5861.199768066406,146.33333333333334,148.38261997405965,147.35797665369648,0.40382978723404256
1856,Running,12882.82,3732.0,711,126.24248704663212,140,71,17.203316061669682,60.59999847412109,-17.600000381469727,133.20001535117626,122.2000148743391,,2,23.8499995470047,38.69999980926514,0.0112694079432814,0.0008747625087738,15,0.0,372.0,120.4,0.0,1294.9501953125,411.48399244944255,3,154.0,2334.0,902.6666666666666,575.2705078125,8481.660400390625,3267.473673502604,126.35593220338984,129.609756097561,128.1798195975847,0.3008510638297872
1859,Running,18351.2,4767.0,1248,154.03988095238094,189,88,313.145595459711,332.20001220703125,303.0,238.199951171875,236.99993896484372,,7,316.8285696847098,5.085719517299107,0.0315698325162034,0.0017203143399997,26,0.0,508.0,111.15384615384616,0.0,2360.86962890625,434.04998815976654,2,35.0,3578.0,1806.5,124.8896484375,14322.03956604004,7223.4646072387695,158.53333333333333,158.5724579663731,158.5528956498532,0.5293617021276595
1860,Running,13364.83,3613.0,863,130.69497206703912,149,70,291.91351969628363,335.3999938964844,287.20001220703125,94.60006713867188,135.2000732421875,,3,299.3666636149089,1.2666727701822915,0.0260015544219915,0.0019455207751981,14,0.0,509.0,204.8571428571429,0.0,1928.080078125,756.3028567944255,2,30.0,2858.0,1444.0,118.4599609375,10596.540161132812,5357.500061035156,132.98011363636363,134.22222222222223,133.60116792929293,0.365531914893617
1861,Running,13878.1,4079.0,1017,144.27854671280278,162,117,336.7221456085522,352.0,326.6000061035156,106.79998779296876,99.39999389648438,,3,337.1666615804036,7.133331298828125,0.0536667420927297,0.003867009323519,18,3.0,355.0,150.16666666666666,8.8603515625,1347.7998046875,533.7305210961235,4,72.0,1491.0,688.0,266.0,4928.87939453125,2436.1798193454742,143.68191721132897,154.1534090909091,149.73489382852392,0.43106382978723407
1865,Running,27177.09,7884.0,1648,139.23902059852313,159,93,208.82440726987775,309.3999938964844,138.0,493.0000915527344,482.0000915527344,,9,226.3666703965929,17.955556233723957,0.074273188849429,0.0027329338368982,24,0.0,350.0,104.125,0.0,960.890625,314.9525375366211,3,35.0,4844.0,2279.333333333333,130.69140625,16212.080078125,7842.233723958333,138.82558139534885,142.48200122025625,140.5840090200165,0.6995744680851064
1870,Running,9811.06,2820.0,614,128.26153846153846,148,66,291.4590771484375,294.0,284.79998779296875,46.400299072265625,43.200286865234375,,2,292.5,1.600006103515625,0.0120688256016937,0.0012301245330977,19,0.0,269.0,81.05263157894737,0.0,978.0703125,293.03944435245114,3,179.0,1653.0,673.6666666666666,660.6201171875,6041.449462890625,2460.0498860677085,131.13910761154855,135.55555555555554,133.11034226782257,0.25957446808510637
1873,Running,10756.87,5443.0,610,147.8765306122449,184,95,388.0122445865553,392.2000122070313,384.6000061035156,80.99996948242188,73.79998779296875,,3,388.5333302815755,2.399993896484375,0.0161673421575276,0.0015029782973604,13,8.0,313.0,163.92307692307693,28.8095703125,1157.699985384941,706.2207057567744,4,215.0,1993.0,739.0,929.2100830078124,3222.98974609375,1570.8873596191406,159.19753086419752,168.67816091954023,163.57181882809044,0.2578723404255319
1877,Running,15195.1,3623.0,1082,152.4567699836868,174,135,125.46982049864228,131.39999389648438,118.1999969482422,147.60013580322266,145.80013275146484,,6,126.08333079020184,1.699999491373698,0.0771144842809346,0.0050749573402567,19,0.0,389.0,129.31578947368422,0.0,1568.27001953125,543.2726580971166,2,39.0,3317.0,1678.0,162.560546875,13907.310195922852,7034.935371398926,152.669391462307,153.7,153.1846957311535,0.45872340425531916
1878,Running,25329.390000000007,6884.0,1706,151.48400412796698,173,108,330.9332303420186,344.79998779296875,322.6000061035156,144.20010375976562,136.00009155273438,,5,329.86000366210936,2.4,0.0435934057579575,0.0017210602291629,28,0.0,673.0,160.82142857142858,0.0,2918.369903564453,628.4226430484226,5,40.0,906.0,708.8,141.3515625,3856.3799743652335,2975.542401123047,152.91666666666666,164.79457364341084,161.2281525395407,0.7242553191489361
1880,Running,14600.009999999997,4940.0,969,141.08759124087592,172,78,138.25414764667553,141.0,134.60000610351562,138.79995727539062,133.79995727539062,,5,138.26000061035157,1.0,0.0279734514274766,0.0019159885114788,14,0.0,448.0,198.0,0.0,1905.5400390625,803.9136346408299,8,104.0,596.0,272.375,386.75,2411.5498046875,1138.3751525878906,152.93693693693697,162.70909090909092,155.99074058109275,0.4106382978723404
1881,Running,4387.17,1369.0,295,132.085,160,83,60.253999910354615,77.19999694824219,54.400001525878906,50.79998779296875,48.39999008178711,,2,60.00000095367432,4.0,0.0125999759638061,0.002872005407542,10,0.0,97.0,58.2,0.0,336.3701171875,204.47002099752427,4,38.0,357.0,150.25,150.489990234375,1206.8900146484375,537.5025634765625,134.66666666666666,150.92307692307693,142.5325121501592,0.12382978723404256
1883,Running,11893.87,2742.0,867,156.74158523344192,168,134,288.10097736437336,294.20001220703125,281.0,80.20010375976562,74.20010375976562,,3,287.3333333333333,2.600006103515625,0.0446688911774088,0.0037556229534549,13,3.0,378.0,145.23076923076923,12.8994140625,1642.3095703125,640.4675785945012,2,0.0,2492.0,1246.0,0.0,10818.44012451172,5409.220062255859,157.0,157.03345724907064,157.01672862453532,0.3672340425531915
1885,Running,674.87,248.0,46,113.08196721311477,126,89,292.6459010389985,295.6000061035156,291.0,9.799957275390623,7.99993896484375,,1,293.3000030517578,1.800018310546875,0.0136273977996397,0.0201926264312234,3,12.0,52.0,31.666666666666668,39.239990234375,173.36001586914062,103.6833330790202,1,41.0,41.0,41.0,130.68999862670898,130.68999862670898,130.68999862670898,114.58333333333331,114.58333333333331,114.58333333333331,0.017872340425531916
1890,Running,18705.45,5461.0,1112,131.90839107005388,146,75,465.9542727099647,483.0,440.6000061035156,147.00009155273438,147.80007934570312,,4,464.0499954223633,7.5,0.0101091881615415,0.0005404407892641,25,6.0,279.0,84.64,20.740234375,961.449951171875,299.1095481491089,4,0.0,2480.0,1243.75,0.0,8815.7509765625,4414.510192871094,131.72396694214876,134.58195211786372,133.14129457981795,0.4714893617021277
1891,Running,27267.500000000004,7629.0,1652,126.2552567237164,145,68,284.2175060990387,321.3999938964844,248.0,323.9998474121094,327.9998474121094,,8,288.5500030517578,8.924999237060547,0.0466889320131813,0.0017122556894904,34,0.0,268.0,88.8529411764706,0.0,1036.359375,330.53866103116206,5,275.0,2178.0,1248.4,1042.44921875,8582.599609375,4765.7755126953125,126.61923076923075,135.35555555555555,129.26084496767947,0.7012765957446808
1896,Running,12534.77,3637.0,785,152.92877225866917,177,119,322.0494845818445,359.3999938964844,286.6000061035156,137.20001220703125,134.39999389648438,,3,322.20000712076825,15.066670735677084,0.0231222870138273,0.0018446518774438,13,22.0,706.0,122.23076923076924,57.0,3057.720058441162,462.7478470435509,3,1.0,1146.0,509.6666666666667,3.4599609375,5208.900207519531,2194.6299845377603,145.99248120300751,164.91629955947135,154.96959358749294,0.3323404255319149
